ocid,releasedate,buyer_id,buyer,supplier,supplier_id,aw_total_suppliers,aw_value
ocds-0c46vo-0001-6712b5c3-58cc-438d-971b-47068c1a979d,2019-08-16 09:31:46+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ANTILLION LTD,07887122,1,78525
ocds-0c46vo-0001-6eb1d969-7f77-412b-9e85-36c2ff5875bf,2018-02-01 10:11:40+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CENTERPRISE INTERNATIONAL LIMITED,01738519,1,39388
ocds-0c46vo-0001-6c49d5e7-fa94-4bf1-9b02-8a5d357d23f8,2019-05-02 14:12:54+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MOTT MACDONALD GROUP LIMITED,01110949,1,2668601.87
ocds-0c46vo-0001-028fb1dc-01df-4753-9205-4b69b27635cb,2018-10-22 14:32:32+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SPOTLIGHT DATA TRADING NAME OF STRATEGIC KM LTD,,1,70000
ocds-0c46vo-0133-225445-2019,2019-05-15 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CHEVAL STAR BOX LTD,,1,277000.0
ocds-0c46vo-0001-04461b98-9a12-4c91-b3a3-caedec2de229,2019-07-29 10:02:51+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,OFFICE DE TOURISME DE SERRE CHEVALIER,,1,80633
ocds-0c46vo-0001-46e4c429-96be-412a-abd9-92189cffcc37,2019-07-29 10:02:05+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,OFFICE DE TOURISME DE PRALOGNAN-LA-VANOISE,,1,164670
ocds-0c46vo-0001-f8577da8-3150-4981-a837-1c92ba0f747e,2018-03-08 14:24:08+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,E3MEDIA LIMTED,,1,350000
ocds-0c46vo-0001-f46bbf17-d40c-4bb0-a8fb-2743faa6fe77,2018-06-26 12:25:11+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BP OIL INTERNATIONAL LIMITED,00322365,1,0
ocds-0c46vo-0001-b69c13bd-141d-4bce-962a-476407d11344,2018-07-11 16:54:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DENTONS UK AND MIDDLE EAST LLP,OC322045,1,4120228
ocds-0c46vo-0001-b9ecdccb-9042-4527-9212-cdfd367a5f26,2018-07-26 10:28:38+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DIGI2AL LIMITED,08407866,1,832975
ocds-0c46vo-0001-847a23f7-73d5-4c80-9887-16880299333a,2017-05-18 16:18:42+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RINA CONSULTING LTD,07419599,1,155063.04
ocds-0c46vo-0001-f64b5a10-38e6-4057-a829-86729a04ecbd,2018-12-17 09:47:12+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LUYE PHARMA AG,,1,200000
ocds-0c46vo-0001-c967ba18-20cd-4ea1-9ede-d4ea5e225a94,2018-12-27 05:36:20+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,UNIVERSITY OF BRISTOL,RC000648,1,996232
ocds-0c46vo-0001-1055aab1-e31a-40e3-ac75-70b37faa775e,2019-03-27 10:20:28+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,3SDL LIMITED,05440126,1,56500
ocds-0c46vo-0001-f166fde9-0061-49cf-948b-5f432a77cfb3,2019-04-06 13:15:24+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IHS GLOBAL LIMITED,00788737,1,190571.91
ocds-0c46vo-0001-f0110f9b-79ed-46df-9d31-3956c8272be4,2018-05-31 16:10:24+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,H J ENTHOVEN LTD,,1,293265
ocds-0c46vo-0001-809db0f7-89d3-44a1-adab-420d9947ab3a,2019-07-01 14:22:51+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ARAL AKTIENGESELLSCHAFT,,1,900000
ocds-0c46vo-0001-f4d52989-f133-40e3-9331-0c0e2392f6b3,2018-03-29 15:05:11+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,KUWAIT PETROLEUM INTERNATIONAL AVIATION COMPANY (U.K.) LTD,,1,0
ocds-0c46vo-0001-871b360c-52d2-4536-b90d-646483e12107,2018-04-12 10:02:52+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SCOTIA UK PLC,SC039144,1,115406.68
ocds-0c46vo-0001-445691a1-c99f-4605-8a78-e5319d46c175,2019-07-19 09:35:43+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS (OPERATIONS) LIMITED,01996687,1,543633.2
ocds-0c46vo-0001-004174f4-3220-4e87-9ef8-2f0b7e8f01c8,2017-07-16 11:12:08+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NSAF LIMITED,04314268,1,3500000
ocds-0c46vo-0001-2e2651cf-0cf6-4ea9-b0a4-811109d22395,2019-01-16 09:05:59+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,HENRY BROTHERS,,1,6030265.87
ocds-0c46vo-0001-1fd97994-6256-4c88-bcb2-d8dc6d97225b,2018-07-16 16:30:23+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CAPITA BUSINESS SERVICES LTD,02299747,1,40641
ocds-0c46vo-0001-f51872ca-b605-4a57-b195-e28da0c0c963,2017-05-25 15:46:43+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IBIS TRADING LIMITED,06536096,1,20000
ocds-0c46vo-0133-386364-2019,2019-08-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SOMERS FORGE LIMITED,00468767,1,981918.0
ocds-0c46vo-0001-771bc320-1762-4f0f-9cd0-6ab410a2e9be,2019-07-24 14:15:51+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LLOYDS REGISTER,,1,0
ocds-0c46vo-0133-344473-2019,2019-07-23 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SICK (UK) LTD,,1,329224.0
ocds-0c46vo-0133-093551-2019,2019-02-27 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CARBON60 LIMITED,02209742,1,261250.0
ocds-0c46vo-0001-00ac1bd4-948c-460f-98d7-ebbe474c40fd,2019-06-03 12:00:36+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NP AEROSPACE LIMITED,03472480,1,176666
ocds-0c46vo-0001-23339200-e75d-45e7-81ef-30da8776ee45,2019-06-17 11:04:31+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CWAVES LIMITED,,1,590262
ocds-0c46vo-0001-1fd124a3-8e55-4aee-9218-8f80e7da7f1e,2019-07-23 16:09:54+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ATOS IT SERVICES LIMITED,01240677,1,298904
ocds-0c46vo-0001-9427adcb-2733-4bb3-b047-4bd3fd688e35,2018-12-05 14:40:15+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,INTEGRATED SCIENTIFIC LIMITED,,1,126249
ocds-0c46vo-0001-849e80ff-ed0f-4734-afc1-f904b51b36be,2018-12-14 09:45:14+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,"SPECTRADYNAMICS, INC",,1,347000
ocds-0c46vo-0001-a832445a-b62b-42a5-9b1b-eb1b8fc2b258,2017-06-19 14:49:29+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,INSTITUTE OF DIRECTORS,RC000252,1,0
ocds-0c46vo-0001-7d566087-d28b-43ab-8c47-7e4d79d7148c,2019-01-02 11:59:24+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NSSLGLOBAL LTD,,1,1096320
ocds-0c46vo-0001-a14f4f39-c459-4680-a0ba-4da4b8533bed,2017-01-11 14:17:59+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AGILIENT LIMITED,,1,0
ocds-0c46vo-0353-AUG305925,2019-08-19 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LOUGHBOROUGH UNIVERSITY,RC000332,1,1200000.0
ocds-0c46vo-0001-fbc8b108-6d62-4f1d-9c9f-c3c2b12efc50,2017-01-25 15:36:09+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BP OIL INTERNATIONAL LIMITED,00322365,1,0
ocds-0c46vo-0001-65729c84-87c2-4898-aea3-45259a776fec,2017-02-10 11:53:34+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MOTT MACDONALD LIMITED,01243967,1,190000
ocds-0c46vo-0001-8419b2ab-3f01-4a85-a998-d4effdbb78ba,2017-02-27 14:13:12+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CARBON60 LIMITED,02209742,1,0
ocds-0c46vo-0001-63fcc9df-fc76-460f-a623-378fe36ec82c,2019-03-05 09:06:47+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CHAPMAN FREEBORN AIRCHARTERING LIMITED,01053714,1,17950
ocds-0c46vo-0001-2665b693-c2e0-4e24-8995-f3fb6e52c00d,2017-07-21 14:21:10+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,PREDERI LIMITED,08006562,1,136500
ocds-0c46vo-0001-1a965f8e-752e-4b37-8ead-477dd9a8848a,2019-04-03 13:32:20+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BP OIL INTERNATIONAL LIMITED,00322365,1,0
ocds-0c46vo-0001-e29b5bc1-9edb-46bb-ab86-79319b7345f0,2017-04-24 10:49:56+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,8199400 CANADA INC &#039;DBA&#039; SUMMIT AIR,,1,1690910
ocds-0c46vo-0001-6c08d33c-10fd-43ee-b17a-0b7a9d9511bb,2017-04-24 14:32:07+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,OWLSTONE MEDICAL LIMITED,04955647,1,0
ocds-0c46vo-0001-c303482f-be65-4aab-979a-6e7ac6db95ec,2017-04-23 07:54:08+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,HORIZON AVIATION,,2,223333
ocds-0c46vo-0001-c303482f-be65-4aab-979a-6e7ac6db95ec,2017-04-23 07:54:08+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,HORIZON AVIATION,,2,223333
ocds-0c46vo-0001-ba38fc02-3406-4236-9505-8894702df146,2017-04-20 15:50:22+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AGILITY PROJECT LOGISTTICS,,1,34900
ocds-0c46vo-0001-fd20804f-90d9-49a5-8247-c587ed54fcb0,2017-04-19 15:17:32+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,EUROTRONICS MACHINERY SERVICES,,1,64403
ocds-0c46vo-0001-dda79a58-45c6-4b41-8336-2dff53988468,2019-05-15 12:31:01+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ELBIT SYSTEMS UK LIMITED,,1,1200000
ocds-0c46vo-0001-014b8c3d-942f-4ec2-93a4-fa211f5816b1,2017-05-19 13:43:06+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DIETER QUISBROCK UBERFUHRUNGEN GMBH,,1,25400
ocds-0c46vo-0001-c1b91c51-ddc5-41d5-8f95-04950cdf744f,2017-09-25 13:55:49+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,01337451,1,62261
ocds-0c46vo-0001-f6375ba7-0ecc-430a-8e8c-fbd3b1986a0e,2018-01-30 17:02:39+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MOTOR OIL (HELLAS) CORINTH REFINERIES S.A.,,1,0
ocds-0c46vo-0133-385667-2019,2019-08-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BOHEMIA INTERACTIVE SIMULATIONS (UK) LTD,,1,137588.0
ocds-0c46vo-0001-3c81b415-287a-4d1b-a92d-e1805fd60c09,2017-07-11 15:48:44+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IBM UNITED KINGDOM LIMITED,00741598,1,220000
ocds-0c46vo-0001-8addf28f-4fd3-4e5b-a274-32f7c6ce146c,2017-07-07 12:45:06+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LIGHTFOOT DEFENCE,,1,193980
ocds-0c46vo-0001-2211807f-783b-4e44-a8e5-84b36d93fea0,2017-08-10 09:25:20+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IBM UNITED KINGDOM LIMITED,00741598,1,5250
ocds-0c46vo-0001-b9e9ba27-c2b5-4e55-b920-01c9fb6dd26b,2017-08-10 15:02:21+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE  SYSTEMS APPLIED INTELLIGENCE,,1,17495
ocds-0c46vo-0001-be9803f2-0a95-4600-94ba-4a717c6dae5d,2017-08-09 15:17:49+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,THE BRITISH COMPUTER SOCIETY,RC000724,1,199000
ocds-0c46vo-0001-41666a62-cebd-49d1-a860-7305073510d8,2017-08-24 11:51:18+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,QINETIQ LIMITED,03796233,1,1382561
ocds-0c46vo-0001-28357fbe-5660-485e-b414-c16dd5b291c9,2017-08-21 10:51:24+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ROSS AVIATION LTD,,1,124950
ocds-0c46vo-0001-8b9e001e-8bb6-41c6-a734-c0af2504ed4f,2017-08-21 11:36:17+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,INTERFACE FORCE MEASUREMENTS LTD,,1,19360
ocds-0c46vo-0001-5c1e11cd-7fad-47cc-a2d8-84399a477bb7,2017-08-21 14:13:44+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ATLAS ELEKTRONIK UK LTD.,,1,42641666.67
ocds-0c46vo-0001-d174b8a5-2a0c-4d35-ab5e-e102a1d73a37,2017-08-31 12:26:23+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NAUTIRAID,,1,1180953
ocds-0c46vo-0001-3ddf1247-3b2d-4ec4-bea0-ed2e33313ab2,2017-08-30 12:18:59+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BP OIL INTERNATIONAL LIMITED,00322365,1,0
ocds-0c46vo-0001-6b811f85-fcdf-434e-89e3-37eed65555f6,2017-08-29 09:18:26+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,THE PLACEMENT GROUP HEALTHCARE LTD T/AS MEDIPLACEMENTS,,1,48000
ocds-0c46vo-0001-bd0cf7a1-d004-4ec3-98c5-342c0f3cf209,2017-09-14 14:14:32+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DELOITTE MCS LIMITED,03311052,1,299316
ocds-0c46vo-0001-15a0850c-3fd4-451e-969b-7131cc908f0b,2017-09-11 06:18:06+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,00936751,1,1000100
ocds-0c46vo-0133-172483-2019,2019-04-12 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,FLIR UNMANNED AERIAL SYSTEMS,,1,1398975.0
ocds-0c46vo-0001-0efa8552-a201-4a69-b9bb-322e378c31e5,2017-11-23 14:30:10+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BP OIL INTERNATIONAL LIMITED,00322365,1,0
ocds-0c46vo-0001-815237f6-3319-487e-b0dc-894125168d6e,2017-12-21 11:19:25+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ATOS IT SERVICES UK LIMITED,01245534,1,2200000
ocds-0c46vo-0001-b56a16f4-1a5e-48d0-8515-492d3906b2ae,2018-08-14 10:26:09+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CAPITA BUSINESS SERVICES LTD,02299747,1,20850.96
ocds-0c46vo-0001-4039c69c-2045-47e8-be00-45c98a228863,2018-01-03 12:40:39+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SA GROUP LTD,06866343,1,83903.06
ocds-0c46vo-0001-0061b850-4590-4dbe-8d61-74c3074df621,2018-01-03 13:21:09+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DMM INTERNATIONAL LIMITED,02040257,1,23333
ocds-0c46vo-0001-2f49f7f0-29bf-4070-a514-1ab0279f2b7d,2018-01-17 10:30:42+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SOMCAST NETWORKS LIMITED,,1,37952
ocds-0c46vo-0001-cd4a01d6-ca80-4696-8849-8eb2b76b68f5,2018-01-17 16:26:13+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,INZPIRE LIMITED,05456427,1,14000
ocds-0c46vo-0001-3549acd6-51bb-467b-8fb6-04c8603ad6b3,2018-01-25 10:46:05+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,R2B2 LIMITED,04595756,1,494101
ocds-0c46vo-0001-b701663d-6076-4b21-9b3f-13568f9ff6eb,2018-02-01 10:57:44+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NORDCOM,,1,75000
ocds-0c46vo-0001-42040961-632b-4705-a763-0672918250aa,2018-02-12 11:33:20+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NATIONAL AIR CARGO (DEUTSCHLAND) GMBH,,1,101100
ocds-0c46vo-0001-71e3422a-88d4-4eee-84fa-71e170ad5db7,2018-02-12 11:41:38+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AGILITY PROJECT LOGISTICS LIMITED,03421165,1,117267
ocds-0c46vo-0001-77b13f48-3f05-440b-bb8b-af57020ec7f7,2018-03-08 08:35:15+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,COMPAREX UK LIMITED,02973781,1,275510
ocds-0c46vo-0001-a7724bdf-7406-4418-9641-7c21f3cb9b19,2018-03-15 14:00:18+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CARBON60 LIMITED,02209742,1,1453535.59
ocds-0c46vo-0001-df79fbf1-10c9-4c72-9745-5c94a76eb4d1,2018-03-26 11:36:15+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IHS GLOBAL LIMITED,00788737,1,180284
ocds-0c46vo-0133-020840-2019,2019-01-16 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BOHEMIA INTERACTIVE SIMULATIONS (UK) LTD,,1,487589.94
ocds-0c46vo-0001-2245f1a3-97db-4a84-a445-4a335342c815,2019-07-01 13:59:46+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,TUDOR TREADMILLS,,1,37027
ocds-0c46vo-0001-55b56383-637c-442e-85c5-15a2ba074654,2019-05-14 11:24:36+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CHEVAL STAR BOX LTD,,1,277000
ocds-0c46vo-0001-09bbdf48-9609-4d18-bb73-91b501fa9871,2019-07-04 13:51:30+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,EXPLOSIVE RISK MANAGEMENT LTD.,,1,54300
ocds-0c46vo-0001-f7d12598-980b-498f-b803-6f3de119adfb,2019-07-24 12:06:57+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ALERE TOXICOLOGY PLC,05396234,1,16000
ocds-0c46vo-0001-177f4932-d2df-4f59-af76-33501ae4b377,2019-08-02 11:49:40+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LEADING EDGE SUPPORT LTD,,1,75000
ocds-0c46vo-0001-d0265908-1b6b-45df-bfed-279a06dfec54,2019-08-14 11:40:04+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DE HAVILLAND SUPPORT LIMITED,04049847,1,300000
ocds-0c46vo-0001-afa696dc-000b-413c-9a70-1e1e9653f803,2019-08-22 17:04:29+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ATOS IT SERVICES UK LIMITED,01245534,1,1714316
ocds-0c46vo-0001-625c24e6-dd2f-475b-9b62-33114b83d48c,2019-08-22 16:40:07+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,VISICOMP RESEARCH LIMITED,,1,12085
ocds-0c46vo-0001-360595f6-1efe-4084-b718-9f6811e7c1a8,2019-08-20 11:02:08+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,INSIGHT DIRECT (UK) LTD,02579852,1,103000
ocds-0c46vo-0001-34c9aaa4-71fa-4efc-8a3c-77a2b8267871,2019-08-20 11:00:26+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ENGAGE TECHNICAL SOLUTIONS LTD,07825541,1,99844
ocds-0c46vo-0001-908ef8f7-1125-48a4-9cfa-7eeefcda45e2,2019-08-29 10:16:13+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CHAPMAN FREEBORN AIRCHARTERING LIMITED,01053714,1,609990
ocds-0c46vo-0001-aa0528f5-49a4-4e4f-8fe2-964d02439500,2019-08-28 15:21:30+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BOARDROOM REVIEW LIMITED,,1,30240
ocds-0c46vo-0001-bd081711-7e48-4bca-ae7a-b2c8bc2b2a0e,2019-08-28 11:29:10+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BABCOCK INTEGRATED TECHNOLOGY LIMITED,06717269,3,251847.39
ocds-0c46vo-0001-bd081711-7e48-4bca-ae7a-b2c8bc2b2a0e,2019-08-28 11:29:10+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DEFENCE SUPPORT INTERNATIONAL LTD,,3,251847.39
ocds-0c46vo-0001-bd081711-7e48-4bca-ae7a-b2c8bc2b2a0e,2019-08-28 11:29:10+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CENTRAL MANAGEMENT CATALOGUE AGENCY (UK) LTD,,3,251847.39
ocds-0c46vo-0001-3bc1a1e9-a27d-458d-8451-73a1d2b5744e,2019-08-27 17:07:20+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,HIGHFIELD AWARDING BODY FOR COMPLIANCE LIMITED,06478925,1,36000
ocds-0c46vo-0001-3c8c9c00-0382-4169-b5a7-cfad05ddbd87,2019-09-09 15:01:13+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,THE BIGWORD GROUP LIMITED,,1,30000
ocds-0c46vo-0001-e22a8155-775b-4c19-b1bc-4156b7be8f69,2019-09-03 13:52:41+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BP OIL INTERNATIONAL LIMITED,00322365,1,0
ocds-0c46vo-0001-99256499-bc69-45b6-ad4d-e3d0835d6098,2019-09-03 12:19:58+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ATLAS ELEKTRONIK UK LIMITED,05582639,1,1207608.75
ocds-0c46vo-0001-350c9395-5700-45bf-90d8-4423b0a7fcc8,2019-09-12 14:55:16+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MARSHALL LAND SYSTEMS LTD,02661432,1,1081265
ocds-0c46vo-0001-1d4052c9-4d93-4e13-8896-e03546f36a60,2019-09-11 14:34:17+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BP OIL INTERNATIONAL LIMITED,00322365,1,20459320
ocds-0c46vo-0001-5c0d9b59-126e-4987-a95f-96a70d1ea484,2019-09-20 12:40:10+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AMD TUEV ARBEITSMEDIZINISCHE DIENSTE GMBH,,1,300000
ocds-0c46vo-0133-337124-2019,2019-07-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,HAZMATLINK LIMITED,05196920,1,124250.0
ocds-0c46vo-0133-337124-2019,2019-07-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,HAZMATLINK,,1,124500.0
ocds-0c46vo-0001-aecf451b-4ca6-4cdb-a6c1-7708dc71044b,2019-09-19 15:40:06+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DELOITTE MCS LIMITED,03311052,1,354922
ocds-0c46vo-0133-012140-2019,2019-01-10 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CAPITA BUSINESS SERVICES LTD,02299747,1,9177007.0
ocds-0c46vo-0001-b40c1c18-475a-4afd-8bae-7edd01217634,2018-10-02 12:22:11+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,FIRST PERSON SEARCH AND SELECT LIMITED,,1,1
ocds-0c46vo-0133-338661-2019,2019-07-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IACOVOU BROTHERS (CONSTRUCTIONS) LTD,,1,8862539.0
ocds-0c46vo-0001-f6cd5549-2a0b-4362-acce-5c56c72a07aa,2019-09-18 16:35:04+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,UNIVERSITY OF BATH (THE),RC000644,1,30000
ocds-0c46vo-0001-b8927acd-18fe-475c-af7e-d0bfa1fbef5d,2019-09-18 15:40:22+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,UNIVERSITY OF BATH (THE),RC000644,1,30000
ocds-0c46vo-0001-6f3d276a-6f73-48cb-b126-0d78073d7094,2019-09-18 15:10:04+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RAPID RESPONSE SOLUTIONS LIMITED,04006100,1,16335
ocds-0c46vo-0001-146b2de2-361d-4ef8-8e50-bae7b546b686,2019-09-18 09:47:57+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AKHTER COMPUTERS PUBLIC LIMITED COMPANY,02253061,1,122218.4
ocds-0c46vo-0001-a446aaa0-e2b7-4a28-8b6e-83f5346c5713,2019-09-16 16:20:03+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CGE RISK MANAGEMENT SOLUTIONS B.V.,,1,227000
ocds-0c46vo-0133-358584-2019,2019-07-30 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DITAS DOOEL SKOPJE,,1,4589896.0
ocds-0c46vo-0001-1cac9e03-6844-401e-8644-697e081342e8,2017-07-14 11:39:07+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CARILLIONARAMARK,,1,85505742.15
ocds-0c46vo-0001-b2ee5048-87e5-4461-a6d3-40c0853de2c7,2019-07-18 08:40:09+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SONY EUROPE,,1,156000
ocds-0c46vo-0001-f3cd5214-6b79-4110-937d-7e470180e0d2,2019-04-03 15:41:33+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ENTERPRISE SERVICES DEFENCE AND SECURITY UK LIMITED,00936751,1,1909379.21
ocds-0c46vo-0133-207463-2019,2019-05-03 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ENVITIA LTD,02348404,1,452337.0
ocds-0c46vo-0133-207321-2019,2019-05-03 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LEONARDO MW LTD,02426132,1,1500000.0
ocds-0c46vo-0133-207240-2019,2019-05-03 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,TRL LIMITED,03142272,1,346000.0
ocds-0c46vo-0001-292bc458-2f9c-4338-9d67-547b95629c2c,2018-12-20 09:43:38+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AVIS BUDGET GROUP ESTONIA,,1,469118
ocds-0c46vo-0001-0d1fe3da-1d4a-4a90-9ff1-4642972b6ca6,2019-03-01 14:52:03+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IPRS MEDIQUIPE LTD,,1,47500
ocds-0c46vo-0001-c9f3288b-00c1-441f-8e21-31591f137aa7,2019-07-16 13:48:48+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,THE ESSEX COMMUNITY REHABILITATION COMPANY LIMITED,08802550,1,165600
ocds-0c46vo-0001-6a8d226d-7685-44de-a8e7-f9137616504d,2019-06-25 12:28:56+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RLB GLOBAL SERVICES LTD,,1,12000
ocds-0c46vo-0001-56bb8648-f7c3-401d-ad6e-4b6b730356d7,2017-06-19 13:39:08+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,INSTITUTE OF DIRECTORS,RC000252,1,17750
